target_id	length	eff_length	est_counts	tpm
Tfru18921_t	2409	2210	53	1.66646
Tfru18922_t	762	563	11	1.35767
Tfru18923_t	1788	1589	665	29.0809
Tfru18924_t	2208	2009	777	26.8752
Tfru18925_t	1746	1547	362	16.2603
Tfru18926_t	1032	833	1	0.083419
Tfru18927_t	372	173	0	0
Tfru18928_t	534	335	1	0.207427
Tfru18929_t	1929	1730	0	0
Tfru18930_t	738	539	20	2.57841
Tfru18931_t	480	281	68	16.8156
Tfru18932_t	516	317	28	6.13775
Tfru18933_t	666	467	24	3.57112
Tfru18934_t	1437	1238	36	2.02065
Tfru18935_t	669	470	25	3.69617
Tfru18936_t	1176	977	118	8.39262
Tfru18937_t	327	128	10	5.42875
Tfru18938_t	1389	1190	335	19.5618
Tfru18939_t	1884	1685	247	10.1861
Tfru18940_t	2052	1853	2116	79.3506
Tfru18941_t	1326	1127	196	12.0849
Tfru18942_t	1839	1640	888	37.6252
Tfru18943_t	1461	1262	1074	59.1364
Tfru18944_t	2043	1844	610	22.9868
Tfru18945_t	1878	1679	311	12.8712
Tfru18946_t	615	416	845	141.148
Tfru18947_t	2838	2639	1264	33.2826
Tfru18948_t	624	425	0	0
Tfru18949_t	603	404	140	24.08
Tfru18950_t	1332	1133	1098	67.3415
Tfru18951_t	1410	1211	190	10.9023
Tfru18952_t	1503	1304	18	0.959191
Tfru18953_t	762	563	1688	208.341
Tfru18954_t	366	167	0	0
Tfru18955_t	1254	1055	38	2.50289
Tfru18956_t	2520	2321	278	8.323
Tfru18957_t	1410	1211	398	22.8375
Tfru18958_t	1884	1685	308	12.7017
Tfru18959_t	1353	1154	3	0.180645
Tfru18960_t	555	356	27	5.27016
Tfru18961_t	558	359	27	5.22612
Tfru18962_t	303	104	0	0
Tfru18963_t	1164	965	147	10.5852
Tfru18964_t	1875	1676	0	0
Tfru18965_t	1230	1031	0	0
Tfru18966_t	1164	965	0	0
Tfru18967_t	1503	1304	0	0
Tfru18968_t	1587	1388	1	0.0500634
Tfru18969_t	405	206	1	0.337321
Tfru18970_t	1962	1763	4	0.157659
Tfru18971_t	1050	851	2600	212.302
Tfru18972_t	306	107	2	1.29884
Tfru18973_t	1266	1067	0	0
Tfru18974_t	762	563	0	0
Tfru18975_t	867	668	92	9.57021
Tfru18976_t	372	173	0	0
Tfru18977_t	1614	1415	2	0.0982163
Tfru18978_t	807	608	139	15.8862
Tfru18979_t	1293	1094	167	10.6074
Tfru18980_t	1098	899	1014	78.377
Tfru18981_t	819	620	0	0
Tfru18982_t	636	437	0	0
Tfru18983_t	354	155	0	0
Tfru18984_t	2295	2096	181	6.00064
Tfru18985_t	1698	1499	245	11.3573
Tfru18986_t	960	761	68	6.20918
Tfru18987_t	2994	2795	97	2.41157
Tfru18988_t	831	632	4203	462.118
Tfru18989_t	2679	2480	22	0.616426
Tfru18990_t	879	680	548	55.9992
Tfru18991_t	1725	1526	0	0
Tfru18992_t	465	266	1	0.261233
Tfru18993_t	318	119	0	0
Tfru18994_t	1515	1316	435	22.9691
Tfru18995_t	1146	947	1	0.073377
Tfru18996_t	1047	848	650	53.2632
Tfru18997_t	573	374	54	10.033
Tfru18998_t	1320	1121	0	0
Tfru18999_t	2055	1856	0	0
Tfru19000_t	495	296	0	0
Tfru19001_t	1398	1199	0	0
Tfru19002_t	783	584	0	0
Tfru19003_t	1437	1238	0	0
Tfru19004_t	1314	1115	3	0.186963
Tfru19005_t	1329	1130	0	0
Tfru19006_t	1425	1226	55	3.11733
Tfru19007_t	762	563	123	15.1812
Tfru19008_t	2307	2108	207	6.82354
Tfru19009_t	789	590	1274	150.047
Tfru19010_t	762	563	30	3.70274
Tfru19011_t	2019	1820	133	5.07797
Tfru19012_t	2217	2018	230	7.91985
Tfru19013_t	591	392	238	42.1892
Tfru19014_t	312	113	102	62.7237
Tfru19015_t	1146	947	44	3.22859
Tfru19016_t	3408	3209	3	0.0649623
Tfru19017_t	2043	1844	17	0.640617
Tfru19018_t	1623	1424	644	31.4258
Tfru19019_t	501	302	0	0
Tfru25744_t	549	350	0	0
Tfru25745_t	801	602	59	6.81029
Tfru25746_t	1848	1649	0	0
Tfru25747_t	1056	857	142	11.5138
Tfru25748_t	915	716	34	3.29971
Tfru25749_t	372	173	6	2.40999
Tfru25750_t	2922	2723	1292	32.9705
Tfru25751_t	390	191	502	182.634
Tfru25752_t	324	125	84	46.696
Tfru25753_t	4053	3854	1080	19.4725
Tfru25754_t	324	125	82	45.5842
Tfru25755_t	495	296	113	26.5275
Tfru25756_t	1140	941	31	2.28919
Tfru30720_t	880	681	3	0.306115
Tfru30721_t	858	659	327	34.4804
Tfru30722_t	1161	962	13	0.939028
Tfru30723_t	1131	932	0	0
Tfru30724_t	1164	965	0	0
Tfru30725_t	1137	938	0	0
Tfru30726_t	813	614	0	0
Tfru30727_t	1143	944	0	0
Tfru30728_t	1128	929	54	4.03913
Tfru30729_t	951	752	4	0.369617
Tfru30730_t	444	245	1	0.283625
Tfru30731_t	603	404	360	61.92
Tfru30732_t	771	572	8.70797	1.05787
Tfru30733_t	351	152	0	0
Tfru11936_t	1047	848	56.9358	4.66552
Tfru11937_t	1977	1778	5	0.195411
Tfru11938_t	1878	1679	352.257	14.5787
Tfru11939_t	579	380	0	0
Tfru11940_t	1911	1712	269	10.9184
Tfru11941_t	2370	2171	480	15.3635
Tfru04223_t	843	644	194	20.9327
Tfru04224_t	3168	2969	126	2.94897
Tfru04225_t	927	728	29	2.76807
Tfru04226_t	1971	1772	259	10.1565
Tfru04227_t	3483	3284	941	19.9112
Tfru04228_t	1044	845	27	2.22033
Tfru04229_t	384	185	0	0
Tfru04230_t	2130	1931	2021	72.7267
Tfru04231_t	2271	2072	67	2.24696
Tfru04232_t	1578	1379	18	0.907023
Tfru04233_t	1179	980	51	3.61621
Tfru04234_t	438	239	12	3.48894
Tfru04235_t	1704	1505	2971	137.175
Tfru04236_t	1575	1376	0	0
Tfru04237_t	987	788	0	0
Tfru04238_t	2778	2579	415	11.1817
Tfru04239_t	312	113	4	2.45975
Tfru04240_t	573	374	333	61.8704
Tfru04241_t	564	365	0	0
Tfru04242_t	1326	1127	285	17.5724
Tfru04243_t	816	617	0	0
Tfru04244_t	552	353	0	0
Tfru04245_t	1185	986	959	67.5852
Tfru04246_t	3363	3164	0	0
Tfru04247_t	3717	3518	1	0.0197521
Tfru04248_t	1311	1112	0	0
Tfru04249_t	936	737	0	0
Tfru04250_t	357	158	0	0
Tfru16054_t	1314	1115	0	0
Tfru16055_t	804	605	74	8.49937
Tfru12890_t	588	389	0	0
Tfru12891_t	1545	1346	262	13.5259
Tfru12892_t	1773	1574	503	22.2062
Tfru12893_t	1344	1145	174	10.5598
Tfru12894_t	1125	926	80	6.00329
Tfru12895_t	594	395	0	0
Tfru12896_t	438	239	7	2.03521
Tfru12897_t	483	284	20	4.89352
Tfru12898_t	366	167	0	0
Tfru12899_t	1749	1550	1021	45.7725
Tfru12900_t	471	272	5	1.27735
Tfru12901_t	1449	1250	189	10.5066
Tfru12902_t	1974	1775	0	0
Tfru12903_t	1248	1049	0	0
Tfru12904_t	687	488	0	0
Tfru12905_t	1101	902	11	0.847415
Tfru12906_t	981	782	98	8.70822
Tfru12907_t	582	383	48	8.70869
Tfru12908_t	1098	899	868	67.0919
Tfru12909_t	975	776	2	0.179093
Tfru12910_t	918	719	917	88.6238
Tfru12911_t	1029	830	12	1.00465
Tfru12912_t	933	734	0	0
Tfru12913_t	702	503	62	8.56513
Tfru12914_t	351	152	0	0
Tfru12915_t	861	662	0	0
Tfru12916_t	663	464	80	11.9807
Tfru12917_t	1707	1508	208	9.58456
Tfru12918_t	813	614	97	10.9778
Tfru12919_t	996	797	17	1.48218
Tfru12920_t	588	389	0	0
Tfru12921_t	1182	983	0	0
Tfru12922_t	3702	3503	267	5.29641
Tfru12923_t	2484	2285	30	0.912316
Tfru30635_t	468	269	0	0
Tfru30636_t	642	443	0	0
Tfru30637_t	336	137	0	0
Tfru30638_t	459	260	12	3.20714
Tfru30639_t	1308	1109	106	6.64178
Tfru30640_t	504	305	136	30.9848
Tfru30641_t	1071	872	37	2.94846
Tfru30642_t	960	761	110	10.0443
Tfru30643_t	1104	905	0	0
Tfru30644_t	1689	1490	135	6.2959
Tfru30645_t	807	608	58	6.62879
Tfru30856_t	402	203	0	0
Tfru29162_t	2487	2288	45	1.36668
Tfru29163_t	1185	986	205	14.4473
Tfru29164_t	567	368	44	8.30835
Tfru29165_t	978	779	400	35.6806
Tfru29166_t	531	332	0	0
Tfru29167_t	810	611	0	0
Tfru29168_t	525	326	0	0
Tfru29169_t	3111	2912	30	0.71588
Tfru29170_t	1083	884	15	1.1791
Tfru29171_t	1284	1085	4	0.256177
Tfru29172_t	1797	1598	399	17.3503
Tfru29173_t	993	794	4	0.350066
Tfru29174_t	3465	3266	1	0.0212762
Tfru29175_t	1074	875	73	5.79729
Tfru29176_t	2442	2243	448	13.879
Tfru29177_t	819	620	53	5.94011
Tfru29178_t	435	236	2	0.588882
Tfru29179_t	474	275	6	1.5161
Tfru29180_t	447	248	33	9.24639
Tfru29181_t	1944	1745	44	1.75213
Tfru29182_t	462	263	56	14.7959
Tfru29183_t	1569	1370	339	17.1945
Tfru29184_t	1566	1367	154	7.82821
Tfru29185_t	513	314	0	0
Tfru29186_t	528	329	4	0.84484
Tfru29187_t	1707	1508	239	11.013
Tfru29188_t	576	377	68	12.5337
Tfru29189_t	2169	1970	540	19.0475
Tfru29190_t	2022	1823	17	0.647996
Tfru29191_t	1557	1358	14	0.716372
Tfru29192_t	795	596	2	0.233181
Tfru29193_t	2283	2084	27	0.900277
Tfru29194_t	318	119	0	0
Tfru29195_t	2304	2105	60	1.98066
Tfru29196_t	2463	2264	86	2.63956
Tfru29197_t	1299	1100	82	5.18002
Tfru29198_t	1245	1046	0	0
Tfru29199_t	954	755	145	13.3454
Tfru29200_t	303	104	0	0
Tfru29201_t	1584	1385	0	0
Tfru29202_t	1230	1031	0	0
Tfru29203_t	618	419	34.7577	5.7643
Tfru29204_t	900	701	0	0
Tfru29205_t	735	536	85.9526	11.1431
Tfru29206_t	1245	1046	26	1.72724
Tfru29207_t	585	386	0	0
Tfru00252_t	597	398	88	15.3642
Tfru00253_t	306	107	0	0
Tfru00254_t	1890	1691	391	16.0673
Tfru00255_t	1764	1565	7	0.310809
Tfru00256_t	2463	2264	61	1.87225
Tfru15030_t	861	662	0	0
Tfru15031_t	525	326	0	0
Tfru31400_t	837	638	78	8.4954
Tfru31401_t	1038	839	71	5.8804
Tfru31402_t	1503	1304	830	44.2294
Tfru31403_t	750	551	0	0
Tfru31404_t	492	293	0	0
Tfru31405_t	2437	2238	0	0
Tfru12746_t	429	230	0	0
Tfru12747_t	1248	1049	0	0
Tfru12748_t	303	104	0	0
Tfru12749_t	1440	1241	0	0
Tfru12750_t	774	575	11	1.32934
Tfru12751_t	1431	1232	700	39.4818
Tfru12752_t	987	788	0	0
Tfru16499_t	712	513	104	14.0872
Tfru16500_t	621	422	132	21.7356
Tfru16501_t	414	215	0	0
Tfru16502_t	681	482	7	1.00916
Tfru16503_t	873	674	355	36.5998
Tfru16504_t	756	557	0	0
Tfru16505_t	423	224	0	0
Tfru16506_t	1890	1691	4	0.164372
Tfru16507_t	1203	1004	296	20.4865
Tfru16508_t	429	230	25	7.55305
Tfru16509_t	429	230	94	28.3995
Tfru16510_t	2688	2489	183	5.10901
Tfru16511_t	1464	1265	1203	66.0823
Tfru16512_t	957	758	0	0
Tfru16513_t	1614	1415	303	14.8798
Tfru16514_t	903	704	1202	118.643
Tfru16515_t	399	200	1621	563.201
Tfru16516_t	1308	1109	58	3.63418
Tfru16517_t	3024	2825	366	9.0027
Tfru16518_t	999	800	202	17.5457
Tfru16519_t	822	623	0	0
Tfru16520_t	1491	1292	7	0.376483
Tfru29464_t	807	608	237.496	27.1433
Tfru29465_t	396	197	0	0
Tfru29466_t	1356	1157	13	0.780765
Tfru29467_t	432	233	4	1.19293
Tfru29468_t	1131	932	92	6.85934
Tfru29469_t	957	758	0	0
Tfru29470_t	1332	1133	66	4.04785
Tfru29471_t	741	542	10	1.28207
Tfru29472_t	501	302	0	0
Tfru29473_t	2379	2180	200	6.37505
Tfru29474_t	465	266	52	13.5841
Tfru29475_t	2043	1844	171	6.44385
Tfru17362_t	456	257	101	27.3085
Tfru23169_t	420	221	0	0
Tfru23170_t	393	194	3	1.07456
Tfru23171_t	1773	1574	15	0.662211
Tfru23172_t	492	293	0	0
Tfru23173_t	1476	1277	5	0.272075
Tfru23174_t	1500	1301	43.5346	2.32524
Tfru23175_t	1485	1286	37.4654	2.02442
Tfru23176_t	360	161	35	15.1061
Tfru23177_t	1605	1406	193	9.53854
Tfru23178_t	2922	2723	178	4.54237
Tfru24786_t	630	431	14	2.25715
Tfru24787_t	546	347	0	0
Tfru18304_t	885	686	62	6.28026
Tfru18305_t	393	194	4	1.43274
Tfru18306_t	597	398	0	0
Tfru18307_t	333	134	4	2.07427
Tfru18308_t	1155	956	16	1.16298
Tfru18309_t	480	281	0	0
Tfru24275_t	1512	1313	31	1.64062
Tfru24720_t	672	473	14	2.05673
Tfru27645_t	2259	2060	81	2.7323
Tfru03002_t	303	104	0	0
Tfru03003_t	1254	1055	74	4.87404
Tfru07142_t	496	297	0	0
Tfru03167_t	474	275	69	17.4352
Tfru03168_t	759	560	0	0
Tfru03169_t	1452	1253	5316	294.811
Tfru03170_t	417	218	561	178.82
Tfru03171_t	2337	2138	379	12.318
Tfru03172_t	1386	1187	43	2.51726
Tfru03173_t	1173	974	293	20.9035
Tfru03174_t	423	224	3	0.930644
Tfru17232_t	780	581	0	0
Tfru17233_t	537	338	865	177.832
Tfru17234_t	438	239	0	0
Tfru17235_t	333	134	0	0
Tfru03483_t	312	113	23	14.1436
Tfru03484_t	720	521	21.3368	2.84578
Tfru03485_t	615	416	43.5	7.26618
Tfru03486_t	2343	2144	123.5	4.00269
Tfru03487_t	1497	1298	0	0
Tfru06709_t	510	311	0	0
Tfru02156_t	450	251	11	3.04529
Tfru17240_t	426	227	0	0
Tfru12688_t	780	581	0	0
Tfru08359_t	495	296	0	0
Tfru20751_t	807	608	0	0
Tfru08675_t	409	210	0	0
Tfru08162_t	451	252	0	0
Tfru19814_t	1296	1097	138	8.74143
Tfru19815_t	594	395	48	8.44412
Tfru19816_t	486	287	1	0.242119
Tfru09471_t	2568	2369	175	5.13314
Tfru02232_t	309	110	34	21.4781
Tfru29360_t	735	536	0	0
Tfru29361_t	333	134	5656	2933.02
Tfru20860_t	1032	833	156	13.0134
Tfru07977_t	789	590	1	0.117776
Tfru04356_t	2073	1874	0	0
Tfru20368_t	303	104	0	0
Tfru20369_t	573	374	0	0
Tfru20370_t	351	152	0	0
Tfru20371_t	342	143	0	0
Tfru20372_t	384	185	0	0
Tfru20373_t	633	434	0	0
Tfru24403_t	963	764	59	5.36622
Tfru11199_t	1314	1115	848	52.8483
Tfru26763_t	735	536	21	2.72248
Tfru26764_t	882	683	1144	116.39
Tfru18234_t	328	129	0	0
Tfru01852_t	1122	923	0	0
Tfru01853_t	414	215	1	0.3232
Tfru18386_t	978	779	2	0.178403
Tfru18387_t	1293	1094	0	0
Tfru26036_t	687	488	0	0
Tfru26037_t	459	260	16	4.27619
Tfru26038_t	807	608	0	0
Tfru30135_t	3024	2825	857	21.0801
Tfru31106_t	543	344	0	0
Tfru31107_t	333	134	0	0
Tfru31108_t	567	368	63	11.8961
Tfru16427_t	336	137	0	0
Tfru04651_t	666	467	28	4.16631
Tfru14702_t	1623	1424	0	0
Tfru14703_t	303	104	0	0
Tfru14704_t	384	185	0	0
Tfru06015_t	309	110	0	0
Tfru11856_t	336	137	1	0.507212
Tfru06223_t	525	326	0	0
Tfru18379_t	1038	839	0	0
Tfru22023_t	351	152	0	0
Tfru11564_t	576	377	0	0
Tfru18290_t	606	407	0	0
Tfru18291_t	525	326	0	0
Tfru21984_t	771	572	2	0.242965
Tfru10961_t	1290	1091	0	0
Tfru05642_t	402	203	0	0
Tfru19263_t	372	173	89	35.7482
Tfru19264_t	1689	1490	527	24.5773
Tfru28246_t	435	236	0	0
Tfru15705_t	327	128	0	0
Tfru15706_t	1221	1022	939	63.8447
Tfru02162_t	339	140	42	20.8464
Tfru21101_t	729	530	339	44.4461
Tfru21102_t	654	455	0	0
Tfru16332_t	396	197	18	6.34916
Tfru23570_t	1128	929	455	34.0334
Tfru20597_t	3681	3482	12	0.239476
Tfru20598_t	519	320	0	0
Tfru19087_t	1725	1526	104	4.73575
Tfru19088_t	996	797	1040	90.6745
Tfru19089_t	1755	1556	577	25.7677
Tfru19090_t	1356	1157	284	17.0567
Tfru19091_t	822	623	490	54.6535
Tfru19092_t	645	446	215	33.4976
Tfru19093_t	2013	1814	10	0.383065
Tfru19094_t	528	329	0	0
Tfru19095_t	546	347	0	0
Tfru19096_t	315	116	0	0
Tfru19097_t	345	146	3	1.42784
Tfru19098_t	396	197	4	1.41092
Tfru19099_t	1647	1448	204	9.78975
Tfru19100_t	720	521	124.021	16.5412
Tfru19101_t	351	152	0	0
Tfru19102_t	453	254	2	0.54715
Tfru19103_t	987	788	37.2316	3.28319
Tfru19104_t	675	476	49.979	7.2961
Tfru19105_t	768	569	49.14	6.00113
Tfru19106_t	495	296	298	69.9576
Tfru19107_t	468	269	20	5.1664
Tfru19108_t	840	641	7	0.75884
Tfru19109_t	933	734	2	0.189341
Tfru19110_t	1032	833	30	2.50257
Tfru19111_t	924	725	2	0.191691
Tfru19112_t	1569	1370	47	2.3839
Tfru19113_t	1374	1175	843	49.854
Tfru19114_t	525	326	245	52.2226
Tfru19115_t	477	278	75	18.7468
Tfru19116_t	453	254	68	18.6031
Tfru19117_t	402	203	513	175.603
Tfru19118_t	1950	1751	0	0
Tfru19119_t	570	371	53	9.92686
Tfru19120_t	306	107	0	0
Tfru19121_t	1062	863	10	0.805192
Tfru19122_t	336	137	0	0
Tfru19123_t	1392	1193	97	5.64991
Tfru19124_t	855	656	312	33.0492
Tfru19125_t	1608	1409	0	0
Tfru19126_t	1641	1442	172	8.28845
Tfru19127_t	1197	998	315	21.9326
Tfru19128_t	2301	2102	708	23.4051
Tfru19129_t	693	494	133	18.7083
Tfru19130_t	2247	2048	247	8.38064
Tfru19131_t	840	641	4	0.433623
Tfru19132_t	657	458	1	0.151721
Tfru19133_t	948	749	1928	178.869
Tfru19134_t	744	545	137	17.4676
Tfru19135_t	1662	1463	2372	112.663
Tfru19136_t	924	725	13	1.24599
Tfru19137_t	1158	959	319	23.1144
Tfru11708_t	369	170	148	60.4955
Tfru11709_t	1008	809	546	46.898
Tfru11710_t	1062	863	0	0
Tfru11711_t	3195	2996	125	2.8992
Tfru11712_t	1626	1427	108	5.25908
Tfru11713_t	2067	1868	34	1.26477
Tfru11714_t	1977	1778	677	26.4586
Tfru11715_t	726	527	0	0
Tfru11716_t	2751	2552	736	20.0404
Tfru11717_t	1086	887	105	8.22576
Tfru11718_t	678	479	0	0
Tfru11719_t	459	260	0	0
Tfru11720_t	918	719	0	0
Tfru11721_t	1806	1607	3	0.129723
Tfru11722_t	1665	1466	235	11.1389
Tfru11723_t	510	311	2	0.446869
Tfru11724_t	615	416	0	0
Tfru11725_t	1173	974	325	23.1865
Tfru11726_t	1260	1061	0	0
Tfru11727_t	2967	2768	1485	37.2795
Tfru11728_t	3771	3572	12479	242.761
Tfru11729_t	312	113	1	0.614939
Tfru11730_t	315	116	8	4.79228
Tfru11731_t	720	521	0	0
Tfru11732_t	1476	1277	0	0
Tfru11733_t	1830	1631	158	6.73152
Tfru11734_t	1626	1427	50	2.43476
Tfru11735_t	1413	1214	742	42.4713
Tfru11736_t	720	521	143	19.0725
Tfru11737_t	1116	917	0	0
Tfru11738_t	870	671	283	29.3072
Tfru11739_t	1164	965	145	10.4412
Tfru11740_t	357	158	278	122.264
Tfru11741_t	1872	1673	20	0.8307
Tfru11742_t	1428	1229	31	1.75275
Tfru11743_t	504	305	8	1.82264
Tfru11744_t	681	482	13	1.87416
Tfru11745_t	339	140	18	8.93418
Tfru11746_t	1692	1493	3051	142.001
Tfru11747_t	2406	2207	3458	108.876
Tfru11748_t	1041	842	12537	1034.65
Tfru11749_t	741	542	339	43.4621
Tfru11750_t	966	767	41	3.71449
Tfru11751_t	1968	1769	0	0
Tfru11752_t	510	311	0	0
Tfru11753_t	501	302	82	18.8676
Tfru11754_t	360	161	0	0
Tfru11755_t	1281	1082	406	26.0741
Tfru11756_t	1731	1532	0	0
Tfru11757_t	423	224	34	10.5473
Tfru11758_t	1203	1004	192	13.2886
Tfru11759_t	1008	809	0	0
Tfru11760_t	702	503	0	0
Tfru11761_t	2577	2378	226	6.60399
Tfru11762_t	402	203	1	0.342306
Tfru11763_t	378	179	0	0
Tfru11764_t	1755	1556	3209	143.308
Tfru11765_t	1074	875	0	0
Tfru11766_t	2946	2747	75	1.8972
Tfru11767_t	3891	3692	0	0
Tfru11768_t	747	548	11	1.39483
Tfru11769_t	1203	1004	127	8.78982
Tfru11770_t	1137	938	6	0.444486
Tfru11771_t	663	464	0	0
Tfru11772_t	630	431	0	0
Tfru11773_t	327	128	0	0
Tfru11774_t	4227	4028	151	2.60494
Tfru11775_t	948	749	198	18.3693
Tfru11776_t	1626	1427	0	0
Tfru11777_t	2493	2294	12	0.363495
Tfru11778_t	996	797	82	7.14934
Tfru11779_t	1395	1196	21	1.22011
Tfru11780_t	1518	1319	0	0
Tfru11781_t	1593	1394	282	14.0571
Tfru11782_t	1446	1247	2	0.111448
Tfru11783_t	2202	2003	69	2.39375
Tfru11784_t	615	416	133	22.2161
Tfru11785_t	774	575	38	4.59225
Tfru11786_t	621	422	0	0
Tfru11787_t	894	695	11	1.09981
Tfru11788_t	921	722	0	0
Tfru11789_t	1707	1508	84	3.87069
Tfru11790_t	3123	2924	304	7.22448
Tfru11791_t	2409	2210	158	4.96792
Tfru11792_t	435	236	0	0
Tfru11793_t	909	710	0	0
Tfru11794_t	1098	899	442	34.1643
Tfru11795_t	687	488	885	126.018
Tfru11796_t	1305	1106	279	17.5291
Tfru11797_t	480	281	0	0
Tfru11798_t	591	392	0	0
Tfru11799_t	528	329	0	0
Tfru11800_t	666	467	68	10.1182
Tfru11801_t	378	179	19	7.37583
Tfru11802_t	1356	1157	1	0.0600588
Tfru11803_t	1512	1313	483	25.5619
Tfru11804_t	411	212	367	120.293
Tfru11805_t	1503	1304	0	0
Tfru11806_t	1296	1097	0	0
Tfru11807_t	1122	923	3	0.225855
Tfru11808_t	1062	863	12	0.96623
Tfru11809_t	654	455	20	3.05442
Tfru11810_t	747	548	12	1.52164
Tfru11811_t	876	677	57	5.85055
Tfru11812_t	813	614	0	0
Tfru11813_t	765	566	0	0
Tfru11814_t	969	770	0	0
Tfru11815_t	792	593	0	0
Tfru11816_t	972	773	0	0
Tfru11817_t	738	539	0	0
Tfru11818_t	726	527	0	0
Tfru11819_t	600	401	0	0
Tfru11820_t	1857	1658	0	0
Tfru21210_t	732	533	0	0
Tfru21211_t	2592	2393	0	0
Tfru21212_t	936	737	0	0
Tfru21213_t	1113	914	0	0
Tfru21214_t	381	182	7	2.67262
Tfru21215_t	648	449	1	0.154762
Tfru21216_t	1047	848	4	0.327774
Tfru21217_t	2547	2348	1	0.0295946
Tfru21218_t	1398	1199	0	0
Tfru21219_t	942	743	0	0
Tfru21220_t	573	374	0	0
Tfru21221_t	585	386	0	0
Tfru21222_t	552	353	0	0
Tfru21223_t	2100	1901	0	0
Tfru21224_t	663	464	0	0
Tfru21225_t	912	713	0	0
Tfru21226_t	864	665	0	0
Tfru21227_t	675	476	0	0
Tfru21228_t	576	377	0	0
Tfru21229_t	1647	1448	0	0
Tfru21230_t	1161	962	0	0
Tfru21231_t	1509	1310	0	0
Tfru21232_t	1419	1220	2	0.113915
Tfru21233_t	1386	1187	26	1.52206
Tfru21234_t	1107	908	3	0.229586
Tfru21235_t	1068	869	1	0.0799632
Tfru21236_t	405	206	0	0
Tfru21237_t	471	272	1	0.255471
Tfru21238_t	996	797	0	0
Tfru21239_t	732	533	10	1.30372
Tfru21240_t	1377	1178	746.929	44.06
Tfru21241_t	2511	2312	1	0.0300554
Tfru21242_t	573	374	0	0
Tfru21243_t	699	500	17546	2438.47
Tfru21244_t	1275	1076	104	6.71632
Tfru21245_t	756	557	0	0
Tfru21246_t	450	251	0	0
Tfru21247_t	1206	1007	0	0
Tfru21248_t	1977	1778	35	1.36788
Tfru21249_t	1803	1604	13	0.563182
Tfru21250_t	2019	1820	338	12.9049
Tfru21251_t	3144	2945	216	5.09658
Tfru21252_t	1755	1556	0	0
Tfru21253_t	1761	1562	0	0
Tfru21254_t	1674	1475	4	0.188442
Tfru21255_t	1245	1046	70	4.65025
Tfru21256_t	1521	1322	6	0.315377
Tfru21257_t	1470	1271	71	3.88171
Tfru21258_t	1200	1001	0	0
Tfru21259_t	594	395	18	3.16654
Tfru21260_t	1116	917	110	8.33554
Tfru21261_t	711	512	1312	178.063
Tfru21262_t	1698	1499	215	9.9666
Tfru21263_t	1218	1019	0	0
Tfru21264_t	714	515	0	0
Tfru21265_t	840	641	0	0
Tfru21266_t	744	545	0	0
Tfru21267_t	888	689	0	0
Tfru21268_t	936	737	0	0
Tfru21269_t	1845	1646	0	0
Tfru21270_t	1383	1184	69	4.04956
Tfru21271_t	2589	2390	387	11.2518
Tfru21272_t	879	680	0	0
Tfru21273_t	771	572	0	0
Tfru21274_t	1824	1625	291	12.4437
Tfru21275_t	378	179	75	29.1151
Tfru21276_t	2016	1817	148	5.66001
Tfru21277_t	1890	1691	151	6.20502
Tfru21278_t	1227	1028	0	0
Tfru21279_t	2016	1817	0	0
Tfru21280_t	2109	1910	2	0.0727624
Tfru21281_t	447	248	21	5.88407
Tfru21282_t	1716	1517	143	6.55029
Tfru21283_t	3576	3377	16	0.32923
Tfru21284_t	4179	3980	53	0.925343
Tfru21285_t	1890	1691	82	3.36962
Tfru21286_t	5070	4871	11	0.156922
Tfru21287_t	1482	1283	0	0
Tfru21288_t	3069	2870	3655	88.4944
Tfru21289_t	846	647	11	1.1814
Tfru21290_t	2892	2693	164	4.23173
Tfru21291_t	747	548	25	3.17008
Tfru21292_t	1830	1631	0	0
Tfru21293_t	666	467	580	86.3021
Tfru21294_t	2223	2024	196	6.72908
Tfru21295_t	306	107	0	0
Tfru21296_t	690	491	368	52.0807
Tfru21297_t	1491	1292	666	35.8197
Tfru21298_t	375	176	0	0
Tfru21299_t	1236	1037	0	0
Tfru21300_t	507	308	0	0
Tfru21301_t	1881	1682	1025	42.3456
Tfru21302_t	567	368	58	10.9519
Tfru21303_t	930	731	97	9.22071
Tfru21304_t	1314	1115	0	0
Tfru21305_t	3693	3494	5861	116.563
Tfru21306_t	696	497	18	2.51667
Tfru21307_t	672	473	74	10.8713
Tfru21308_t	759	560	120	14.8903
Tfru21309_t	645	446	109	16.9825
Tfru21310_t	2562	2363	32	0.941015
Tfru21311_t	372	173	13	5.22165
Tfru21312_t	960	761	164	14.9751
Tfru21313_t	1098	899	0	0
Tfru21314_t	2724	2525	13	0.35776
Tfru21315_t	318	119	0	0
Tfru21316_t	750	551	10	1.26113
Tfru21317_t	585	386	56	10.0812
Tfru21318_t	1479	1280	25	1.35719
Tfru21319_t	357	158	2	0.879596
Tfru21320_t	2145	1946	59	2.10678
Tfru21321_t	1395	1196	0	0
Tfru21322_t	2340	2141	2159	70.0723
Tfru21323_t	2361	2162	679.101	21.8267
Tfru21324_t	3942	3743	3	0.0556944
Tfru21325_t	414	215	85	27.472
Tfru21326_t	1299	1100	490	30.9538
Tfru21327_t	690	491	30	4.24571
Tfru21328_t	1746	1547	9	0.404261
Tfru21329_t	1467	1268	0	0
